Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg14094987,-0.012703152,-3.64547144,0.04044254,19,50083865,PRRG2,TSS1500,island,TSS1500-island
cg00594040,-0.024433014,-3.645467242,0.04044254,2,8422258,,IGR,opensea,IGR-opensea
cg27546264,-0.006751984,-3.645399969,0.04044254,17,76183398,AFMID,TSS200,island,TSS200-island
cg20563759,-0.006271279,-3.645355735,0.04044254,5,149109601,PPARGC1B,TSS1500,island,TSS1500-island
cg19907796,0.022093058,3.645352218,0.04044254,2,71134694,VAX2,Body,island,Body-island
cg26137068,-0.003275125,-3.645310083,0.04044254,2,190525921,ASNSD1,TSS1500,shore,TSS1500-shore
cg06790449,0.006713515,3.645271507,0.04044254,7,136064937,,IGR,opensea,IGR-opensea
cg25010400,-0.004011519,-3.645206516,0.04044254,3,169099429,MECOM,Body,opensea,Body-opensea
cg04677623,-0.019407205,-3.645050089,0.040444619,19,45349329,PVRL2,TSS200,island,TSS200-island
cg05138397,0.019385456,3.644964332,0.040444619,1,160768549,LY9,Body,shelf,Body-shelf
cg18150247,-0.007304989,-3.644924097,0.040444619,14,105213321,ADSSL1,Body,opensea,Body-opensea
cg00811777,-0.003443664,-3.644911768,0.040444619,6,31930762,SKIV2L,Body,shelf,Body-shelf
cg21495612,-0.016655347,-3.644824667,0.040444619,14,96342250,,IGR,island,IGR-island
cg07784054,0.004358476,3.644735273,0.040444619,22,50785141,SAPS2,5'UTR,shelf,5'UTR-shelf
cg14563260,0.016798775,3.644727161,0.040444619,9,113801320,LPAR1,TSS1500,island,TSS1500-island
cg06834661,0.020389297,3.644622698,0.040449887,10,71087834,HK1,Body,opensea,Body-opensea
cg10962577,0.006336259,3.644546068,0.040451318,2,198220895,,IGR,opensea,IGR-opensea
cg16563079,-0.016970943,-3.644405856,0.040461522,16,67360256,LRRC36,TSS1500,opensea,TSS1500-opensea
cg25797006,0.014476033,3.644026783,0.040504703,2,75300249,TACR1,Body,opensea,Body-opensea
cg02370707,-0.000451318,-3.643920131,0.040507008,8,106786664,ZFPM2,Body,opensea,Body-opensea
cg05037389,0.019154186,3.643877671,0.040507008,1,150230233,CA14,1stExon,opensea,1stExon-opensea
cg16614638,-0.00176831,-3.643638378,0.040525618,11,34073070,CAPRIN1,TSS200,island,TSS200-island
cg07284476,-0.000226751,-3.643596585,0.040525618,17,65546480,PITPNC1,Body,opensea,Body-opensea
cg00017059,-0.005664175,-3.643517689,0.040525618,2,45797255,SRBD1,Body,opensea,Body-opensea
cg18826637,-0.06025829,-3.643478263,0.040525618,2,145116633,,IGR,opensea,IGR-opensea
cg22489583,-0.012687055,-3.643204517,0.040550271,19,51814765,IGLON5,TSS1500,shore,TSS1500-shore
cg18113417,-0.008582432,-3.643167614,0.040550271,1,54665836,CYB5RL,TSS200,island,TSS200-island
cg08634133,0.062471401,3.643007186,0.040563311,7,149570071,ATP6V0E2,5'UTR,shore,5'UTR-shore
cg07236691,0.008739195,3.64278506,0.040570454,8,120599284,ENPP2,Body,opensea,Body-opensea
cg17022038,-0.018568016,-3.642772238,0.040570454,19,18260479,MAST3,Body,island,Body-island
cg19927691,-0.002081309,-3.642757289,0.040570454,1,53685897,C1orf123,Body,shore,Body-shore
cg19714332,0.013701862,3.642663699,0.040572214,13,80058898,NDFIP2,Body,shelf,Body-shelf
cg23409403,0.01137248,-3.642596259,0.040572214,5,135701184,TRPC7,TSS200,opensea,TSS200-opensea
cg09142135,0.007527226,3.642515237,0.040572214,11,67809980,TCIRG1,TSS1500,shelf,TSS1500-shelf
cg14640670,-0.01641351,-3.642480432,0.040572214,5,139494937,PURA,3'UTR,shore,3'UTR-shore
cg08462678,0.004930591,3.642331111,0.040574289,12,120428065,CCDC64,1stExon,island,1stExon-island
cg02648441,-0.020328823,-3.642302816,0.040574289,16,89242827,CDH15,Body,shelf,Body-shelf
cg06538151,0.012842508,3.642267482,0.040574289,12,50748524,FAM186A,Body,opensea,Body-opensea
cg12280798,0.006846591,3.642161685,0.040578696,17,48856029,,IGR,shelf,IGR-shelf
cg23016257,0.012372722,3.642103721,0.040578696,7,31377934,NEUROD6,Body,shore,Body-shore
cg25925764,-0.010295906,-3.641907806,0.040579078,3,46924050,PTH1R,5'UTR,island,5'UTR-island
cg20997792,0.007960264,3.641779152,0.040579078,6,29595491,GABBR1,Body,island,Body-island
cg02824817,-0.008399797,-3.641765106,0.040579078,4,170265309,,IGR,opensea,IGR-opensea
cg05368283,-0.003507031,-3.641721666,0.040579078,4,142558042,IL15,5'UTR,island,5'UTR-island
cg04690793,0.010391838,3.641673393,0.040579078,6,34723390,SNRPC,TSS1500,shore,TSS1500-shore
cg27409771,-0.014754325,-3.641615542,0.040579078,16,10711296,,IGR,opensea,IGR-opensea
cg22303909,0.055378209,3.641558663,0.040579078,7,50518439,FIGNL1,TSS1500,island,TSS1500-island
cg09613494,0.00025565,-3.641549293,0.040579078,21,44846625,SIK1,5'UTR,opensea,5'UTR-opensea
cg17679781,-0.006456684,-3.641508114,0.040579078,6,114663223,,IGR,shore,IGR-shore
cg13141289,0.010938858,3.641337527,0.040593571,15,49339044,SECISBP2L,TSS1500,shore,TSS1500-shore
cg06224732,0.01011663,3.641238471,0.040598174,7,102936381,PMPCB,TSS1500,shore,TSS1500-shore
cg18286903,-0.005980856,-3.641121726,0.040605226,13,50367095,KPNA3,TSS200,island,TSS200-island
cg08909608,0.015652112,3.641042944,0.040607028,5,491923,SLC9A3,Body,island,Body-island
cg10016175,0.02336831,3.640895279,0.040612218,16,88747919,MGC23284,Body,island,Body-island
cg20079734,0.013612224,3.640821644,0.040612218,12,124325907,DNAH10,Body,opensea,Body-opensea
cg01142302,0.003706909,3.640808231,0.040612218,3,9988590,PRRT3,Body,island,Body-island
cg16374663,0.0157137,3.64066462,0.040613818,15,41805031,LTK,Body,island,Body-island
cg02042904,-0.002040805,-3.640645166,0.040613818,12,40645170,LRRK2,Body,opensea,Body-opensea
cg17653969,-0.001479414,-3.640599595,0.040613818,1,229439834,RAB4A,3'UTR,opensea,3'UTR-opensea
cg00961415,0.01376461,3.64043115,0.040628044,14,76734850,,IGR,opensea,IGR-opensea
cg08007110,-0.003027864,-3.640344994,0.040630882,3,88198601,C3orf38,TSS1500,island,TSS1500-island
cg14438019,-0.004737951,-3.640106943,0.04064098,17,46702558,HOXB9,Body,island,Body-island
cg15379633,0.049813283,3.640084957,0.04064098,22,23487586,RAB36,1stExon,island,1stExon-island
cg08042322,0.005327165,3.640075185,0.04064098,12,104233595,NT5DC3,Body,shore,Body-shore
cg11135021,-0.006661126,-3.639837636,0.040664796,12,4382112,CCND2,TSS1500,island,TSS1500-island
cg08854560,-0.010474515,-3.639627962,0.040666518,22,38453474,PICK1,1stExon,island,1stExon-island
cg23918991,-0.024121647,-3.63962571,0.040666518,4,103749251,UBE2D3,TSS200,island,TSS200-island
cg26705724,0.024678518,3.639619269,0.040666518,15,41061984,DNAJC17,Body,opensea,Body-opensea
cg08125401,-0.006020765,-3.639552725,0.040666518,15,74726457,SEMA7A,TSS200,island,TSS200-island
cg02077766,-0.006937015,-3.639461845,0.040666518,6,42891866,PTCRA,Body,shore,Body-shore
cg02165670,-0.001278211,-3.639431903,0.040666518,13,94764647,GPC6,Body,opensea,Body-opensea
cg06206902,-0.010173999,-3.639298248,0.04067596,7,27191226,,IGR,shore,IGR-shore
cg12645891,6.77E-05,-3.638911024,0.040720564,5,139912,PLEKHG4B,TSS1500,opensea,TSS1500-opensea
cg24337701,0.047533895,3.638722477,0.040737638,8,141275191,TRAPPC9,Body,opensea,Body-opensea
cg09750057,0.010441919,3.638642155,0.040737729,16,82206435,,IGR,shelf,IGR-shelf
cg07190630,0.031831612,3.638534164,0.040737729,1,11160325,EXOSC10,TSS1500,shore,TSS1500-shore
cg25462858,-0.031125661,-3.638522278,0.040737729,10,105032988,,IGR,shelf,IGR-shelf
cg01590848,0.052572962,3.63846004,0.040737729,19,39997622,DLL3,Body,island,Body-island
cg09895189,0.018015075,3.638243914,0.040751838,1,17372727,SDHB,Body,opensea,Body-opensea
cg14179433,-0.003862839,-3.638140852,0.040751838,15,65809620,DPP8,5'UTR,shore,5'UTR-shore
cg10540110,0.039711869,3.638111435,0.040751838,1,202775609,KDM5B,Body,shore,Body-shore
cg00518694,-0.001873494,-3.638096802,0.040751838,5,162997969,,IGR,opensea,IGR-opensea
cg16784566,-0.001548486,-3.637903594,0.040769587,4,3514627,LRPAP1,3'UTR,island,3'UTR-island
cg20312228,0.009003374,3.637737546,0.040783571,3,126113707,CCDC37,TSS200,island,TSS200-island
cg14545570,-0.003904968,-3.637552813,0.040800158,9,116932028,COL27A1,Body,shore,Body-shore
cg23144649,-0.002870521,-3.63744552,0.040805991,7,106874008,COG5,Body,opensea,Body-opensea
cg27043453,-0.012019069,-3.636649906,0.040907594,7,5465326,,IGR,island,IGR-island
cg27159421,0.005407362,3.636508444,0.040918204,10,651060,DIP2C,Body,shore,Body-shore
cg00152322,-0.019354411,-3.6363991,0.040924342,15,65198005,,IGR,island,IGR-island
cg09151762,0.013013037,3.636222872,0.040930566,5,145722132,,IGR,shore,IGR-shore
cg21595709,0.024016436,3.636083764,0.040930566,19,15344186,EPHX3,TSS1500,island,TSS1500-island
cg03762081,-0.000893408,-3.636003187,0.040930566,19,51523565,KLK10,TSS1500,shore,TSS1500-shore
cg06949081,-0.010072138,-3.635995454,0.040930566,1,51435859,CDKN2C,1stExon,shore,1stExon-shore
cg15300837,0.007590345,3.635930199,0.040930566,6,38803955,DNAH8,Body,opensea,Body-opensea
cg15957017,-0.002490636,-3.635817893,0.040930566,4,71571214,RUFY3,Body,island,Body-island
cg25590826,0.025922119,3.635805615,0.040930566,15,74557537,CCDC33,Body,opensea,Body-opensea
cg21752525,-0.004011269,-3.635804214,0.040930566,12,56403172,,IGR,shore,IGR-shore
cg02757682,0.011835959,3.635716213,0.040930566,12,104195610,NT5DC3,Body,opensea,Body-opensea
cg05592398,0.006156364,3.635674815,0.040930566,7,73497778,LIMK1,TSS1500,shore,TSS1500-shore
cg11835068,0.00133089,-3.635637158,0.040930566,1,4714974,AJAP1,TSS200,island,TSS200-island
cg10886442,-0.006499121,-3.635292638,0.040954408,3,142838320,CHST2,TSS1500,island,TSS1500-island
cg20971407,-0.01031927,-3.635271523,0.040954408,3,5022392,BHLHE40,Body,shore,Body-shore
cg23516310,0.006493149,3.635270761,0.040954408,7,73417197,,IGR,opensea,IGR-opensea
cg25537797,0.003329971,3.635169707,0.040959423,5,171408,PLEKHG4B,Body,shore,Body-shore
cg19279432,-0.002763305,-3.635030103,0.040969816,11,75110505,SNORD15A,TSS1500,island,TSS1500-island
cg16547529,0.010535015,3.634948105,0.040972178,11,75140681,KLHL35,Body,shore,Body-shore
cg09513309,-0.011997966,-3.634741657,0.040988833,1,6614775,TAS1R1,TSS1500,island,TSS1500-island
cg13507888,-0.013083513,-3.634698631,0.040988833,9,132199983,,IGR,island,IGR-island
cg24292016,-0.046965084,-3.634588426,0.040995137,12,121087689,CABP1,TSS1500,opensea,TSS1500-opensea
cg25757740,-0.010385518,-3.634441689,0.041003492,10,72647938,PCBD1,Body,island,Body-island
cg00036299,-0.008796525,-3.634398556,0.041003492,16,10277505,GRIN2A,TSS1500,shore,TSS1500-shore
cg08999896,-0.002680805,-3.633712102,0.041082012,5,178685787,ADAMTS2,Body,shore,Body-shore
cg16964249,-0.010563277,-3.633616528,0.041082012,7,1499380,MICALL2,TSS1500,shore,TSS1500-shore
cg04052427,-0.005895597,-3.633591371,0.041082012,2,211035360,C2orf67,5'UTR,shore,5'UTR-shore
cg07271302,0.021795926,3.633576566,0.041082012,6,114177535,MARCKS,TSS1500,shelf,TSS1500-shelf
cg15153394,-0.05427908,-3.633382671,0.041091308,19,51504823,KLK8,1stExon,shore,1stExon-shore
cg23397440,-0.010475977,-3.63338023,0.041091308,11,33722598,C11orf91,TSS1500,island,TSS1500-island
cg02771392,9.02E-05,3.633067885,0.041125922,7,64363082,ZNF273,TSS1500,opensea,TSS1500-opensea
cg01095183,0.01340973,3.632973275,0.041127984,2,172015611,TLK1,Body,shore,Body-shore
cg24649713,-0.009342701,-3.632899731,0.041127984,1,2125979,C1orf86,Body,shore,Body-shore
cg17309077,0.031401221,3.632858501,0.041127984,22,37731121,,IGR,island,IGR-island
cg07773337,0.013334855,3.632614213,0.04115231,2,151248048,,IGR,opensea,IGR-opensea
cg13635007,0.021809665,3.632516063,0.04115231,8,29210154,,IGR,shore,IGR-shore
cg25172808,-0.023895661,-3.632490197,0.04115231,20,3140729,FASTKD5,TSS200,shore,TSS200-shore
cg16715687,0.019202233,3.632385457,0.041156644,14,59102696,,IGR,shore,IGR-shore
cg17505852,0.021788637,3.632179618,0.041156644,22,30003603,NF2,Body,shelf,Body-shelf
cg22112360,-0.025415155,-3.632168098,0.041156644,17,75368750,9-Sep,TSS1500,island,TSS1500-island
cg11379222,-0.003470236,-3.632085075,0.041156644,13,45915580,LOC100190939,Body,island,Body-island
cg07213264,-0.004828787,-3.632062433,0.041156644,1,183113763,LAMC1,3'UTR,opensea,3'UTR-opensea
cg02235289,-0.005156113,-3.632040732,0.041156644,2,27852069,GPN1,5'UTR,opensea,5'UTR-opensea
cg00015530,-0.01711724,-3.63200581,0.041156644,8,145052950,PARP10,Body,shore,Body-shore
cg27079563,0.005807106,3.631898202,0.041160001,14,65570253,MAX,TSS1500,shore,TSS1500-shore
cg18649198,0.019465153,3.631852412,0.041160001,7,151477667,PRKAG2,Body,shelf,Body-shelf
cg14658493,-0.016029594,-3.631732953,0.041162371,7,27184077,HOXA5,TSS1500,island,TSS1500-island
cg10837110,-0.003735156,-3.631706105,0.041162371,1,1957711,GABRD,Body,shore,Body-shore
cg14317384,0.161134434,3.631515499,0.04118001,8,216788,,IGR,island,IGR-island
cg21785750,0.038485842,3.630277649,0.041324372,7,142428317,,IGR,opensea,IGR-opensea
cg03550208,-0.010748613,-3.630275148,0.041324372,5,6582193,LOC255167,TSS1500,shore,TSS1500-shore
cg27084965,-0.008930372,-3.630241704,0.041324372,7,103871917,,IGR,opensea,IGR-opensea
cg16895170,-0.007285976,-3.630154072,0.041324372,12,56511835,ZC3H10,TSS200,shore,TSS200-shore
cg17695504,-0.007905672,-3.630118946,0.041324372,7,29923120,WIPF3,Body,shore,Body-shore
cg11789681,0.01748945,3.630098892,0.041324372,15,74046708,,IGR,shore,IGR-shore
cg24027179,-0.021456563,-3.630031964,0.041324701,17,8534165,MYH10,TSS200,island,TSS200-island
cg08734194,-0.001857724,-3.629917542,0.041331707,17,3527458,SHPK,Body,island,Body-island
cg07002422,-0.001990124,-3.629814212,0.041333586,16,996172,LMF1,Body,opensea,Body-opensea
cg24889829,0.001251856,-3.629766686,0.041333586,8,1776347,ARHGEF10,5'UTR,shelf,5'UTR-shelf
cg07879447,-0.004965539,-3.629618569,0.041333586,20,55926584,RAE1,TSS200,island,TSS200-island
cg04252851,0.005245782,3.629585248,0.041333586,4,137733453,,IGR,island,IGR-island
cg07633851,0.036531642,3.629581507,0.041333586,5,172387101,RPL26L1,Body,island,Body-island
cg10243855,-0.021219339,-3.629488741,0.04133756,17,1096705,,IGR,opensea,IGR-opensea
cg20204415,-0.000305192,-3.629370803,0.041345075,11,11417772,GALNTL4,Body,opensea,Body-opensea
cg19323951,0.024239528,3.628794718,0.041417065,11,64993076,SLC22A20,Body,shore,Body-shore
cg16328079,0.005837327,3.62865839,0.041427187,3,65706740,MAGI1,Body,opensea,Body-opensea
cg15817960,0.042128588,3.628379244,0.04145722,12,54409599,HOXC4,TSS1500,shore,TSS1500-shore
cg26437842,0.020364111,3.628241008,0.04145722,10,49893423,WDFY4,TSS200,opensea,TSS200-opensea
cg23689579,-0.013271658,-3.62817512,0.04145722,2,221795858,,IGR,opensea,IGR-opensea
cg16600876,-0.004062995,-3.62805691,0.04145722,8,119751700,,IGR,opensea,IGR-opensea
cg10494981,0.005300826,3.628056355,0.04145722,10,711556,DIP2C,Body,shore,Body-shore
cg04860238,0.011090745,3.627935933,0.04145722,14,102394986,,IGR,island,IGR-island
cg08259617,-0.006363271,-3.627932894,0.04145722,19,2476129,GADD45B,TSS200,island,TSS200-island
cg26232655,-0.003167648,-3.627885806,0.04145722,1,55004583,,IGR,shelf,IGR-shelf
cg04471454,-0.006955789,-3.627767454,0.04145722,3,128840098,RAB43,Body,island,Body-island
cg05878887,-0.003517607,-3.627710423,0.04145722,3,99620389,C3orf26,Body,opensea,Body-opensea
cg14755066,0.003724309,-3.627643386,0.04145722,17,74239328,,IGR,shelf,IGR-shelf
cg06792975,-0.010505968,-3.627532968,0.04145722,4,71337873,MUC7,5'UTR,opensea,5'UTR-opensea
cg10048490,0.002284588,-3.627524098,0.04145722,16,85698801,KIAA0182,Body,opensea,Body-opensea
cg21579828,-0.01132697,-3.627512962,0.04145722,2,148601738,ACVR2A,TSS1500,island,TSS1500-island
cg25607670,0.030292573,3.627479892,0.04145722,3,196750848,MFI2,Body,shelf,Body-shelf
cg07841280,-0.00258486,-3.627151082,0.04148886,1,156147298,SEMA4A,3'UTR,opensea,3'UTR-opensea
cg04439561,0.003862925,3.627105511,0.04148886,12,5541403,NTF3,1stExon,island,1stExon-island
cg06025456,0.03192085,3.626964828,0.04148886,6,32120863,PPT2,TSS1500,shore,TSS1500-shore
cg08986767,0.005014577,3.62688491,0.04148886,7,92747308,SAMD9,1stExon,opensea,1stExon-opensea
cg01576275,0.03853936,3.626766992,0.04148886,22,43409880,,IGR,shore,IGR-shore
cg10396357,-0.006719269,-3.62675429,0.04148886,16,4323326,TFAP4,TSS1500,island,TSS1500-island
cg08423879,-0.040399143,-3.626751483,0.04148886,12,103437918,,IGR,opensea,IGR-opensea
cg15093556,-0.012023463,-3.626719926,0.04148886,7,44163233,POLD2,TSS200,island,TSS200-island
cg10012627,-0.008883934,-3.62664411,0.04148886,15,38545011,SPRED1,TSS200,island,TSS200-island
cg16829924,-0.001785467,-3.626613532,0.04148886,11,36383991,PRR5L,5'UTR,opensea,5'UTR-opensea
cg04362800,0.011106316,3.626524295,0.041492402,6,149732642,MAP3K7IP2,3'UTR,opensea,3'UTR-opensea
cg04214938,-0.003203548,-3.62638521,0.041502977,2,119496171,,IGR,opensea,IGR-opensea
cg01155404,0.009121579,3.626256262,0.04151105,17,80574108,WDR45L,Body,shelf,Body-shelf
cg09161330,-0.013891972,-3.626143571,0.04151105,1,193040395,TROVE2,Body,opensea,Body-opensea
cg03605610,0.02685859,3.626051895,0.04151105,6,41394765,,IGR,shore,IGR-shore
cg02185052,0.032862449,3.625926804,0.04151105,10,94452480,HHEX,Body,shore,Body-shore
cg07132223,0.006824262,3.625925962,0.04151105,12,58003385,DTX3,3'UTR,shore,3'UTR-shore
cg18778827,0.004647206,3.625901105,0.04151105,19,51914322,SIGLEC10,3'UTR,opensea,3'UTR-opensea
cg11650704,0.006626795,3.625828034,0.04151105,1,154556575,ADAR,3'UTR,opensea,3'UTR-opensea
cg22982654,-0.015248006,-3.625815594,0.04151105,6,27205325,,IGR,opensea,IGR-opensea
cg06054026,-0.008499521,-3.625650709,0.041521359,3,161089429,C3orf57,1stExon,shore,1stExon-shore
cg01010380,-0.012072825,-3.625543695,0.041521359,5,32313163,MTMR12,TSS200,island,TSS200-island
cg07049592,-0.01611658,-3.625414983,0.041521359,7,27184450,HOXA5,TSS1500,island,TSS1500-island
cg03432464,0.020335376,3.625390912,0.041521359,15,25298853,SNORD116-2,TSS1500,opensea,TSS1500-opensea
cg04063348,-0.008538326,-3.625329387,0.041521359,6,52109347,IL17F,TSS200,opensea,TSS200-opensea
cg21511941,0.018119993,3.625312371,0.041521359,15,72489609,GRAMD2,Body,island,Body-island
cg27019093,0.009132914,3.625294866,0.041521359,17,4235082,UBE2G1,Body,opensea,Body-opensea
cg15696627,-0.007914614,-3.625018494,0.041551347,4,4861183,MSX1,TSS1500,shore,TSS1500-shore
cg05939312,-0.018282509,-3.624931813,0.041554565,8,144717687,ZNF623,TSS1500,shore,TSS1500-shore
cg25660583,-0.008920412,-3.624678401,0.041581335,19,50887427,POLD1,TSS200,island,TSS200-island
cg13360263,0.008867398,3.624570563,0.041587548,17,80559449,FOXK2,3'UTR,island,3'UTR-island
cg22935149,-0.003187676,-3.624473295,0.04159227,22,38851884,KCNJ4,TSS1500,shore,TSS1500-shore
cg11991866,-0.010753175,-3.624261856,0.041606071,15,44092800,SERINC4,TSS1500,island,TSS1500-island
cg19251161,0.009454265,3.624247986,0.041606071,10,106094166,ITPRIP,TSS1500,shelf,TSS1500-shelf
cg23515696,-0.005562114,-3.624011089,0.041617698,21,46707824,POFUT2,TSS200,island,TSS200-island
cg10764907,0.012628892,3.623940121,0.041617698,7,158886532,VIPR2,Body,island,Body-island
cg26646903,-0.007518333,-3.623931629,0.041617698,3,186285208,TBCCD1,TSS200,island,TSS200-island
cg24859800,-0.004326257,-3.623899373,0.041617698,6,31126731,CCHCR1,TSS1500,shore,TSS1500-shore
cg17220677,-0.001402144,-3.623746428,0.041617698,6,100676745,,IGR,shore,IGR-shore
cg23325240,0.020812611,3.623728265,0.041617698,12,124330429,DNAH10,Body,opensea,Body-opensea
cg22562591,0.0223905,3.623609851,0.041617698,8,82002977,PAG1,5'UTR,opensea,5'UTR-opensea
cg03118021,-0.00030761,-3.623533068,0.041617698,6,1838155,GMDS,Body,opensea,Body-opensea
cg02667677,-0.006898575,-3.623406267,0.041617698,6,106545984,PRDM1,Body,opensea,Body-opensea
cg27385726,0.008588618,3.623367844,0.041617698,16,3351249,TIGD7,1stExon,shelf,1stExon-shelf
cg01948202,-0.056909086,-3.623276161,0.041617698,3,122400474,PARP14,Body,shore,Body-shore
cg04600466,0.022711808,3.623253948,0.041617698,5,139076830,,IGR,island,IGR-island
cg03542374,-0.000607277,-3.623220736,0.041617698,15,93448465,CHD2,Body,shore,Body-shore
cg14327394,-0.018788898,-3.623161501,0.041617698,9,116337285,RGS3,Body,opensea,Body-opensea
cg12291274,-0.000991972,-3.623115994,0.041617698,11,32005539,,IGR,shelf,IGR-shelf
cg14893889,-0.00245118,-3.623114926,0.041617698,17,7919681,GUCY2D,Body,island,Body-island
cg13747609,-0.006426896,-3.623078537,0.041617698,9,139305665,SDCCAG3,TSS1500,island,TSS1500-island
cg11503396,0.008770222,-3.622997697,0.041617698,2,25419761,,IGR,opensea,IGR-opensea
cg18307333,-0.005535025,-3.622955501,0.041617698,19,507490,C19orf20,TSS200,island,TSS200-island
cg14595275,-0.017409813,-3.622848703,0.04162381,17,62075755,C17orf72,1stExon,opensea,1stExon-opensea
cg02884149,0.008756613,3.622739081,0.041630324,16,85317846,,IGR,island,IGR-island
cg00239353,-0.016916782,-3.622598622,0.041641201,16,3115133,IL32,TSS1500,opensea,TSS1500-opensea
cg08128680,-0.00258765,-3.622511517,0.041642728,15,64673833,KIAA0101,TSS200,opensea,TSS200-opensea
cg26012482,-0.014442801,-3.622460782,0.041642728,2,8423155,,IGR,opensea,IGR-opensea
cg14977938,-0.027777847,-3.622225343,0.041667052,14,104190829,ZFYVE21,Body,shelf,Body-shelf
cg13081288,0.024924448,3.621972426,0.041693865,1,166941571,ILDR2,Body,shelf,Body-shelf
cg26452081,0.013926145,3.621900886,0.041695006,1,228133194,WNT9A,Body,shore,Body-shore
cg21319310,-0.009656089,-3.621738085,0.041707386,2,21264562,APOB,Body,shelf,Body-shelf
cg17454094,0.017153374,3.621686539,0.041707386,1,12610062,,IGR,opensea,IGR-opensea
cg05319212,-0.004627475,-3.621583286,0.041713025,16,66864375,NAE1,5'UTR,shore,5'UTR-shore
cg13255216,0.012945255,3.621277191,0.041732495,2,26625047,C2orf39,Body,island,Body-island
cg15980539,0.008517579,3.62124126,0.041732495,6,152128865,ESR1,5'UTR,island,5'UTR-island
cg08961547,0.024092697,3.62119803,0.041732495,10,95327654,GPR120,Body,shore,Body-shore
cg24804782,0.003153649,-3.621192212,0.041732495,6,164167085,,IGR,opensea,IGR-opensea
cg12920180,0.013297009,3.620951921,0.041757571,14,31344444,COCH,Body,island,Body-island
cg10258271,-0.013315599,-3.620710288,0.041774719,2,31361593,GALNT14,TSS200,island,TSS200-island
cg05687083,-0.005452759,-3.620704276,0.041774719,7,5371160,TNRC18,Body,shore,Body-shore
cg00718831,-0.006771374,-3.620623669,0.041777167,12,278159,IQSEC3,Body,opensea,Body-opensea
cg20681975,-0.004356913,-3.620206797,0.041799254,6,42897059,CNPY3,5'UTR,shore,5'UTR-shore
cg17150306,-0.009118423,-3.620192134,0.041799254,7,855575,UNC84A,TSS1500,island,TSS1500-island
cg02493524,-0.030489321,-3.620113875,0.041799254,5,3768103,,IGR,opensea,IGR-opensea
cg11397135,-0.008232706,-3.620108771,0.041799254,21,46888317,COL18A1,Body,shelf,Body-shelf
cg12196367,-0.014206496,-3.620048828,0.041799254,3,183892577,AP2M1,TSS200,island,TSS200-island
cg12524748,-0.002820296,-3.620045281,0.041799254,4,1713366,SLBP,Body,island,Body-island
cg22383292,-0.007070617,-3.620024923,0.041799254,7,11412105,THSD7A,3'UTR,opensea,3'UTR-opensea
cg09371084,-0.001273534,-3.619760864,0.041825562,7,143792194,OR2A12,TSS200,opensea,TSS200-opensea
cg03529358,0.026379848,3.619670007,0.041825562,17,78198361,SLC26A11,Body,shelf,Body-shelf
cg27394046,-0.004635108,-3.619591761,0.041825562,20,21283521,XRN2,TSS1500,shore,TSS1500-shore
cg03164805,-0.004263139,-3.61957645,0.041825562,16,1024326,,IGR,shelf,IGR-shelf
cg06301178,0.024395841,3.619523485,0.041825562,16,31580150,CSDAP1,Body,island,Body-island
cg26131026,0.001192505,3.619381019,0.04183682,17,63590120,,IGR,opensea,IGR-opensea
cg05656688,-0.01776229,-3.619178557,0.041856605,1,25254088,RUNX3,Body,shore,Body-shore
cg06625640,0.011787975,3.619065128,0.041863384,2,119765927,,IGR,shelf,IGR-shelf
cg07427436,-0.023692267,-3.619004542,0.041863384,1,9749296,PIK3CD,5'UTR,island,5'UTR-island
cg13835337,-0.002480077,-3.618886589,0.041871174,11,62458445,LRRN4CL,TSS1500,shelf,TSS1500-shelf
cg11067338,-0.00236553,-3.618751376,0.041881421,7,143584683,FAM115A,5'UTR,shelf,5'UTR-shelf
cg09999700,-0.003589048,-3.618624465,0.041890491,15,93695604,,IGR,opensea,IGR-opensea
cg06655840,0.001126828,-3.618439519,0.041899373,3,134333711,KY,Body,opensea,Body-opensea
cg11433624,0.006270415,3.618393219,0.041899373,6,7146702,RREB1,5'UTR,opensea,5'UTR-opensea
cg17960516,0.006709997,3.618372744,0.041899373,4,3465004,DOK7,TSS200,island,TSS200-island
cg23415916,0.008607711,3.61827684,0.041903228,5,14178469,TRIO,Body,opensea,Body-opensea
cg26761110,0.001169983,3.618166418,0.041903228,12,111855897,SH2B3,5'UTR,island,5'UTR-island
cg27650870,0.029996213,3.618143072,0.041903228,8,41583136,ANK1,Body,island,Body-island
cg00808170,0.031006492,3.617986175,0.041903228,5,140807787,PCDHGA4,Body,island,Body-island
cg08632388,-0.019916549,-3.617983462,0.041903228,16,88700818,,IGR,island,IGR-island
cg04784635,-0.013595092,-3.617967464,0.041903228,10,116097581,AFAP1L2,Body,opensea,Body-opensea
cg11854871,-0.013138529,-3.617630912,0.041942148,1,110881943,RBM15,TSS200,island,TSS200-island
cg23237516,0.00352328,3.617462485,0.041950034,22,44964978,NCRNA00207,TSS1500,opensea,TSS1500-opensea
cg21238818,0.022544402,3.617449574,0.041950034,11,65816642,GAL3ST3,5'UTR,island,5'UTR-island
cg12318857,-0.005281183,-3.617218026,0.041957031,5,140071230,HARS,TSS1500,island,TSS1500-island
